0,0.46452534
1,0.38778326
2,0.094554424
3,0.08680052
4,0.13442743
5,0.06772208
6,0.017777873
7,0.044633754
8,0.04702738
9,0.043100297
10,0.015979484
11,0.10266937
12,0.24257924
13,0.026447713
14,0.04207278
15,0.020011604
16,0.020443115
17,0.008817136
18,0.015212982
19,0.037874095
20,0.014396393
21,0.11388327
22,0.025279082
23,0.027729066
24,0.014355339
25,0.058573723
26,0.022384804
27,0.025514439
28,0.013010588
29,0.0037422967
30,0.039526716
31,0.06233527
32,0.06770415
33,0.05160081
34,0.05344174
35,0.009776909
36,0.012336426
37,0.011912264
38,0.009697306
39,0.012769145
40,0.0043120147
41,0.0062012468
42,0.004591601
43,0.050568007
44,0.016440487
45,0.0087660495
46,0.013530202
47,0.0025750531
48,0.0025001548
49,0.013745023
50,0.01052193
51,0.011329306
52,0.008655712
53,0.02035239
54,0.005238893
55,0.0015234193
56,0.003167957
57,0.0040593925
58,0.014634093
59,0.00283136
60,0.016321748
61,0.0035609133
62,0.004020488
63,0.009404978
64,0.0011881482
65,0.0011073754
66,0.00057243457
67,0.006473487
68,0.0018492658
69,0.007882243
70,0.004695178
71,0.0058390982
72,0.0018997231
73,0.0038295647
74,0.00048957014
75,0.0019967486
76,0.004111075
77,0.010013257
78,0.0034453066
79,0.00404076
80,0.0016001227
81,0.0032039438
82,0.0027372707
83,0.001725793
84,0.0012820857
85,0.0027524042
86,0.0049636844
87,0.0016351478
88,0.0008402544
89,0.013423363
90,0.002235877
91,0.006091546
92,0.0038584732
93,0.0041060057
94,0.00044854922
95,0.00068910606
96,0.0028784159
97,0.019398086
98,0.018056707
99,0.0009985317
100,0.00079469045
101,0.0017261972
102,0.0028069427
103,0.0020842683
104,0.0015043434
105,0.0027441964
106,0.0064924005
107,0.010744374
108,0.0136004705
109,0.0017414712
110,0.002692436
111,0.003241613
112,0.0022225003
113,0.0014474997
114,0.0021349408
115,0.0011901506
116,0.0021024202
117,0.0015421468
118,0.007831469
119,0.0073909396
120,0.0074204504
121,0.0014599676
122,0.0012970535
123,0.0013637606
124,0.017443057
125,0.0018825387
126,0.0016024399
127,0.002762019
128,0.0021615976
129,0.0052328496
130,0.0116947
131,0.0011536276
132,0.0021094372
133,0.0035942127
134,0.0023099594
135,0.00037554777
136,0.0009965012
137,0.00073505635
138,0.0032937652
139,0.0033354203
140,0.001044904
141,0.0014653734
142,0.0005329733
143,0.0018689272
144,0.0047236737
145,0.00682159
146,0.0070596845
147,0.0022045486
148,0.0007267458
149,0.0026496565
150,0.003689514
151,0.0005287093
152,0.0010312735
153,0.0058641187
154,0.0010125918
155,0.0058118
156,0.0007752807
157,0.0004897921
158,0.0018422821
159,0.00049591967
160,0.00082138454
161,0.00052592123
162,0.0004912061
163,0.003154418
164,0.004592783
165,0.005792738
166,0.0018510455
167,0.006326271
168,0.00049717544
169,0.002052478
170,0.0007686629
171,0.0024553747
172,0.0009323959
173,0.0060587926
174,0.0013744757
175,0.04179833
176,0.0020420428
177,0.009047951
178,0.0016580616
179,0.0010823184
180,0.000314584
181,0.0009624037
182,0.0009845808
183,0.00076493755
184,0.0059600146
185,0.0062115965
186,0.011209227
187,0.016927583
188,0.0033254835
189,0.0045035584
190,0.000969382
191,0.00067923765
192,0.0007042999
193,0.0010519613
194,0.002436653
195,0.0032183977
196,0.03681325
197,0.0010374121
198,0.003490791
199,0.0027438267
200,0.0029915445
201,0.0026841033
202,0.0064935936
203,0.019070975
204,0.01650896
205,0.0006156951
206,0.0018364815
207,0.00047342776
208,0.0006754842
209,0.00035914662
210,0.00038185663
211,0.0025854376
212,0.012257247
213,0.0018824182
214,0.00045797855
215,0.0027754721
216,0.0008918521
217,0.07534775
218,0.011594492
219,0.0024833905
220,0.0024951582
221,0.0027489117
222,0.0005750383
223,0.0010140218
224,0.0005486044
225,0.0010492064
226,0.0027795231
227,0.008121755
228,0.004166602
229,0.0058389064
230,0.0018675071
231,0.0045781042
232,0.0048465403
233,0.011852417
234,0.003324899
235,0.0022460127
236,0.008384508
237,0.0063854596
238,0.008177791
239,0.0010343844
240,0.0005394515
241,0.003840968
242,0.01269529
243,0.0153215155
244,0.0034219082
245,0.0008791267
246,0.0010269715
247,0.00088217674
248,0.001991496
249,0.010595904
250,0.003970071
251,0.004933669
252,0.0025427574
253,0.0041909623
254,0.015884234
255,0.0049363663
256,0.008179559
257,0.010185979
258,0.060192913
259,0.0022075886
260,0.0039152293
261,0.012167322
262,0.0077240523
263,0.013430084
264,0.005736195
265,0.0020353429
266,0.0014551361
267,0.0013401489
268,0.004287108
269,0.008053113
270,0.003172894
271,0.001771312
272,0.0028628353
273,0.008585377
274,0.012363047
275,0.030491957
276,0.01410306
277,0.006907802
278,0.011565556
279,0.03379371
280,0.0007916776
281,0.001538203
282,0.0012491079
283,0.00061861356
284,0.0016027123
285,0.0016071661
286,0.0030529015
287,0.0050109182
288,0.009339631
289,0.0036314235
290,0.012854531
291,0.023305414
292,0.02418087
293,0.08024913
294,0.008056998
295,0.014647974
296,0.0065422393
297,0.012712267
298,0.011767808
299,0.02066005
300,0.004952769
301,0.027791996
302,0.007195393
303,0.0016920858
304,0.0029968526
305,0.0008532696
306,0.00077419006
307,0.0020168552
308,0.0014600526
309,0.024412477
310,0.086120546
311,0.007429369
312,0.011461079
313,0.01588305
314,0.03506297
315,0.0012918566
316,0.001102575
317,0.0008071631
318,0.001068151
319,0.0023820004
320,0.0039792694
321,0.00674391
322,0.0010524989
323,0.018766982
324,0.0101086255
325,0.0033696326
326,0.0008839987
327,0.0017594697
328,0.0034816093
329,0.0011496441
330,0.009223228
331,0.004563927
332,0.011970729
333,0.0031868392
334,0.001940809
335,0.011801606
336,0.02543423
337,0.027455475
338,0.07800507
339,0.010852745
340,0.013603138
341,0.01002016
342,0.0007723681
343,0.002165141
344,0.007802858
345,0.022509927
346,0.03216615
347,0.01646762
348,0.0068073366
349,0.002169095
350,0.0016761818
351,0.0023898007
352,0.0060645966
353,0.0062391013
354,0.015856061
355,0.007457873
356,0.0030210444
357,0.0021810378
358,0.0037576423
359,0.004640951
360,0.011570901
361,0.019124422
362,0.009538896
363,0.017507475
364,0.016482202
365,0.028275557
366,0.017650764
367,0.041385904
368,0.028384797
369,0.051777497
370,0.09773725
371,0.051247217
372,0.007005949
373,0.046577252
374,0.009487825
375,0.036757253
376,0.02457521
377,0.09842579
378,0.01981977
379,0.002696278
380,0.005846206
381,0.0020192373
382,0.002622495
383,0.003254996
384,0.0058961124
385,0.015294824
386,0.006922448
387,0.003270765
388,0.0024415946
389,0.01117423
390,0.015018843
391,0.053663187
392,0.029808193
393,0.049550567
394,0.010111233
395,0.016233008
396,0.0040327637
397,0.006255498
398,0.0043303147
399,0.007525787
400,0.0062023695
401,0.0181658
402,0.012041891
403,0.039967947
404,0.016064767
405,0.053613476
406,0.030416423
407,0.07086044
408,0.004532517
409,0.0061136642
410,0.004036227
411,0.003024137
412,0.011043963
413,0.017251436
414,0.053166695
415,0.01753815
416,0.06389462
417,0.002150967
418,0.0028847784
419,0.0059932875
420,0.0064293244
421,0.0060102656
422,0.00759208
423,0.0036036223
424,0.011763195
425,0.00809153
426,0.013138477
427,0.0031019384
428,0.0008913949
429,0.0037221792
430,0.00596774
431,0.0058271484
432,0.005138666
433,0.0065541016
434,0.0045342566
435,0.0053693163
436,0.012648836
437,0.009578433
438,0.004000193
439,0.010355304
440,0.0004312198
441,0.0031764964
442,0.026930168
443,0.023994824
444,0.4321895
445,0.352439
446,0.1521492
447,0.023288654
448,0.0009918462
449,0.00620927
450,0.0024782189
451,0.0024051191
452,0.0026444737
453,0.004224658
454,0.0027270624
455,0.0010781612
456,0.003703433
457,0.0006653003
458,0.0020236257
459,0.025717
460,0.025623512
461,0.045561906
462,0.020217318
463,0.04700493
464,0.0073036905
465,0.0034824861
466,0.00069224136
467,0.0016006236
468,0.0019156933
469,0.0032336218
470,0.0015730364
471,0.0023431191
472,0.0010965199
473,0.0015030582
474,0.001478954
475,0.0023100562
476,0.009940913
477,0.00936548
478,0.03241478
479,0.007101468
480,0.0061408086
481,0.0022141044
482,0.0006335807
483,0.0008715763
484,0.0020535274
485,0.007266389
486,0.011556708
487,0.24880525
488,0.02301773
489,0.035170265
490,0.07901661
491,0.049526617
492,0.006181406
493,0.0022828754
494,0.0005681814
495,0.001021243
496,0.0011778364
497,0.00948605
498,0.0057517253
499,0.00025626778
500,0.0041508097
501,0.012036689
502,0.008903466
503,0.017594611
504,0.002317714
505,0.002996733
506,0.0021546243
507,0.0012547118
508,0.0024749003
509,0.007888065
510,0.01630812
511,0.028493462
512,0.0063308775
513,0.00045257714
514,0.0024049107
515,0.0012871325
516,0.0010431545
517,0.00049451296
518,0.0014336384
519,0.0018531922
520,0.0010736355
521,0.0014731348
522,0.0014551893
523,0.01863287
524,0.0005717889
525,0.00786965
526,0.0039550904
527,0.008931113
528,0.010843569
529,0.008561434
530,0.011812941
531,0.0174332
532,0.042713493
533,0.014702888
534,0.018661171
535,0.004241986
536,0.0031537642
537,0.006737957
538,0.003352815
539,0.0011327057
540,0.004340403
541,0.0046927575
542,0.022276193
543,0.0056930985
544,0.009220555
545,0.0059643215
546,0.0019767452
547,0.0032370468
548,0.0019485912
549,0.001172274
550,0.00060248823
551,0.0038465415
552,0.01266228
553,0.0009775499
554,0.0009914779
555,0.003399261
556,0.014773505
557,0.013531016
558,0.0056428546
559,0.005637629
560,0.016961925
561,0.0107992515
562,0.0097769555
563,0.0032101495
564,0.0023407536
565,0.002227208
566,0.0010826007
567,0.009000229
568,0.0041919025
569,0.002053401
570,0.0009024952
571,0.007105902
572,0.035419345
573,0.027938655
574,0.019302798
575,0.027407456
576,0.077908546
577,0.012089295
578,0.0024141462
579,0.0007454213
580,0.0025167963
581,0.0058163195
582,0.008711625
583,0.028267514
584,0.022988986
585,0.024771214
586,0.011291876
587,0.0051061516
588,0.0012838638
589,0.0022224803
590,0.0038398374
591,0.0025142292
592,0.0070918286
593,0.010159647
594,0.012362335
595,0.008520085
596,0.013996826
597,0.01448761
598,0.034806408
599,0.010031419
600,0.015058382
601,0.0067284913
602,0.004669734
603,0.0031408903
604,0.013761219
605,0.02866442
606,0.0157813
607,0.037769467
608,0.00987988
609,0.0050889333
610,0.0015237845
611,0.002843624
612,0.00510994
613,0.010660276
614,0.016542494
615,0.0067813345
616,0.006771556
617,0.008590296
618,0.008019203
619,0.0019792928
620,0.0007271371
621,0.0005848992
622,0.0009827276
623,0.0006541196
624,0.00051866134
625,0.00062107434
626,0.011466609
627,0.011278469
628,0.009692937
629,0.0041275173
630,0.0010935314
631,0.0037881173
632,0.002297707
633,0.0012712192
634,0.0023623246
635,0.005566989
636,0.0077168737
637,0.0005477783
638,0.003743249
639,0.0014582453
640,0.001254314
641,0.00058839936
642,0.0010138312
643,0.0016561348
644,0.0029638754
645,0.003030105
646,0.0020161304
647,0.0028290385
648,0.003049113
